musical instrument	has subtype	wind or woodwind instrument
thunk	belongs to class	thump or thud
rub	described by	a rough, scratching sound made by a person's fingers on a surface
stomp stamp	generated by	drum
bathroom sounds	overlaps with	toilet flushing
raindrop	follows	precipitation
bus compressor	belongs to class	bus engine
onomatopoeia	has subtype	rustle
object banging	generated by	hammer on nail
tools	has subtype	small/medium rotating saw
melody	can be heard in	street performance
announcement	has sibling	speech
clarinet	perceived as	melodic
music	has subtype	saxophone
timbales	generated by	drummer
cattle mooing	occurs in	farm
chopping food	can be heard in	kitchen
harpsichord	has duration	medium
pheasant crowing	perceived as	alarming
human non-speech sounds	has subtype	child babbling
object impact	has children	specific impact
telephone	has subtype	telephone dialing
walking	responds to	footsteps on floor
road vehicle	has subtype	motorcycle engine accelerating
aircraft	has children	airplane
truck engine idling	belongs to class	engine idling
washing dishes	event composed of	dish rinsing
clunk	belongs to class	things
sympathetic singing	belongs to class	singing
flute	belongs to class	music
plucked string instrument	has timbre	resonant
crow	entails event	bird song call
children playing	occurs in	kid game hall
hammering	occurs in	construction zone center
bathroom sounds	has subtype	sink (filling or washing)
alto saxophone	produced during	jazz solos
rain on surface	occurs in	bus interior
french horn	generated by	orchestra
thunk	belongs to class	generic impact sounds
bus	has subtype	bus engine
metro door opens or closes	overlaps with	metro train departure
rain	part of scene	pavement
woodpecker	responds to	woodworking project
alarm signal	has subtype	bicycle bell
crunch	associated with environment	gravel
tuning fork	perceived as	musical instrument
fusillade	triggers	gunfire
miscellaneous sources	has parent	things
timpani	produced during	orchestra performance
sniffing	occurs in	train interior
door wood creak	caused by	wear and tear
truck brake	has parent	truck
male screaming	has sibling	human voice
music role	has children	dance music
beat	has subtype	drum beat
human voice	has children	humming
grind	can be heard in	industrial zone
tambourine	co-occurs with	celebration
motorcycle wheel rolling	has parent	wheel rolling
clapping	can be heard in	theater
snare drum	has duration	long
vibraphone	has subtype	percussion
thunder	requires attention	thunderstorm
harpsichord	responds to	musical instrument
bird vocalization call or song	part of scene	park
bus brake	belongs to class	things
chainsaw	part of scene	lumberjack
gong	part of scene	museum exhibit
africa music	has subtype	kwaito music
musical instrument	has subtype	saxophone
clunk	follows	metal on metal object
eating	localized in	restaurant
bird wings flap	occurs in	forest
water drop	has parent	water natural
harp	emitted by	orchestra
wild animal	has subtype	gull seagull
chainsaw	emitted by	machine
sliding door	has sibling	door opens or closes
wind or woodwind instrument	has subtype	flute
propeller airscrew	belongs to class	engine
tapping	can be heard in	classroom
singing	generated by	music
ping	can be heard in	monitor
song	described by	a collection of melodies and lyrics
applause	belongs to class	human sounds
roll	associated with environment	bowling ball
cow	is sound of	mooing
door	co-occurs with	door opening
car horn	has parent	vehicle horn
ukulele	has pitch	medium
insect	perceived as	buzzing
jackhammer	has parent	drilling
motorcycle engine accelerating	occurs in	street
cumbia music	has parent	latin america music
chainsaw	indicates	forestry
opera	described by	a musical performance featuring singers and an orchestra
clock tick	occurs in	home
bassoon	belongs to class	wind or woodwind instrument
bongos	belongs to class	percussion
clunk	associated with event	metal working
background noise	has children	tape hiss
motorcycle engine idling	belongs to class	vehicle engine
cat meowing	event composed of	cat purring
tearing	has subtype	paper tearing noise
ukulele	responds to	providing accompaniment
thunderstorm	co-occurs with	thunder
vehicle	has children	rail transport
crowd	associated with environment	festival
police car siren ringing	belongs to class	alarm signal
thunk	belongs to class	source-ambiguous
accordion	can be heard in	street performance
bird chirping	has children	baltimore oriole calling
gargling	belongs to class	digestive
clatter	belongs to class	onomatopoeia
yelling	occurs in	kid game hall
banjo	scene contains	hand
door slam	co-occurs with	footsteps
sheep	has subtype	bleating
cornet	is a type of	musical instrument
music	has subtype	drone music
truck	originates from	construction site
music genre	has subtype	oldschool jungle
harpsichord	belongs to class	musical instrument
sailboat sailing ship	has parent	water vehicle
vibration	temporal component of	humming
engine	occurs in	street
sympathetic singing	belongs to class	human voice
road vehicle	occurs in	busy street
road vehicle	occurs in	residential area
turkey gobble	has parent	turkey
vehicle	is instance of	motorcycle
erhu	localized in	concert hall
dental drill	caused by	medical procedure
car	occurs in	residential area
timpani	perceived as	orchestral instrument
turkey gobble	has subtype	gobble
hum	part of scene	train
yelling	occurs in	swimming pool
cowbell	is a type of	percussion instrument
hiccup	occurs in	home
dog barking	warns about	danger to person
pumping water	occurs in	farm
yak	belongs to class	cattle or bovinae
door slam	can be heard in	school
church bell ringing	belongs to class	things
deformable shell	has subtype	crumpling or crinkling
singing bowl	event composed of	ringing
mallet percussion	produces	percussion
baltimore oriole calling	belongs to class	animal
tick-tock	localized in	wristwatch
musical instrument	precedes	playing music
truck	has subtype	truck brake
bassoon	is a type of	musical instrument
human non-speech sounds	has children	digestive
glass	part of scene	cocktail bar
noise	associated with environment	construction site
steam whistle	generated by	steam ship
harpsichord	has loudness	moderate
speech	warns about	impending emergency
channel environment and background	has subtype	white or pink noise
child speaking	has parent	child voice
fusillade	warns about	terrorist attack on train
mouse click	produced during	video game playing
mandolin	localized in	concert stage
banjo	produced during	jamming
beat	localized in	dance floor
gong	precedes	door opening
domestic animal	has parent	animal
whistle	has subtype	steam whistle
car engine idling	emitted by	internal combustion engine
percussion	has subtype	cowbell
explosion	belongs to class	things
dishwasher	is a type of	appliance
heart murmur	generated by	heart
plucked string instrument	generated by	strings
ship	originates from	port
non-motorized land vehicle	has children	cart
applause	associated with event	audience
sound of things	has subtype	video game/tv
vibraphone	generated by	percussionist
ship	localized in	ocean
truck engine	occurs in	city center
mantra	belongs to class	chant
screech	associated with event	siren
sound effects unit	belongs to class	things
video game	belongs to class	domestic sounds
piano	belongs to class	music
sound of things	has subtype	boom
cornet	can be heard in	music festival
natural sounds	is a type of	natural occurrence
vehicle siren ringing	has children	ambulance siren ringing
ice cream truck	can be heard in	mall
vehicle	has subtype	motorcycle wheel rolling
water splashing	has subtype	slosh
barn swallow calling	has parent	bird chirping
bus wheel rolling	has parent	wheel rolling
stomp stamp	overlaps with	drumming
children music	has sibling	music genre
brass instrument	has parent	musical instrument
animal	has subtype	eagle screaming
bus engine idling	belongs to class	road vehicle
sound of things	has subtype	door domestic
printer	belongs to class	office sounds
ringtone	described by	a digital sound used as a signal to indicate an incoming call or message
wildfire	has subtype	forest fire
hum	occurs in	room
clang	generated by	metal on metal
popping popcorn	is sound of	popcorn popper
trombone	is a type of	brass instrument
source-ambiguous sounds	has children	object fall
electric grinder grinding	occurs in	construction site
kwaito music	generated by	music artist
church bell ringing	belongs to class	musical instrument
eating	part of scene	food stall
mouse squeaking	perceived as	alerting
alarm signal	belongs to class	things
pig oink	belongs to class	pig
bell ringing	precedes	person arriving
tick-tock	associated with environment	clock
marimba and xylophone	described by	a percussion instrument with wooden bars struck with mallets
bird	co-occurs with	singing
woodpecker	follows	wood furniture making
water gurgling	has sibling	water natural
chant	belongs to class	human voice
road vehicle	is instance of	bus
rustle	has parent	onomatopoeia
groaning	is a type of	event
jackhammer	has subtype	percussive
piano	produced during	playing
frying	described by	a method of cooking food by heating it in oil or fat
